subject,index,n_since_last_click,channel
6,1,0,3
6,1,0,4
6,1,0,5
6,1,0,6
6,2,0,3
6,2,0,4
6,2,0,5
6,2,0,6
6,3,0,3
6,3,0,4
6,3,0,5
6,3,0,6
6,4,0,3
6,4,0,4
6,4,0,5
6,4,0,6
6,5,2,3
6,5,2,4
6,5,2,5
6,5,2,6
6,6,0,3
6,6,0,4
6,6,0,5
6,6,0,6
6,7,2,3
6,7,2,4
6,7,2,5
6,7,2,6
6,8,2,3
6,8,2,4
6,8,2,5
6,8,2,6
6,9,0,3
6,9,0,4
6,9,0,5
6,9,0,6
6,10,2,3
6,10,2,4
6,10,2,5
6,10,2,6
6,11,3,3
6,11,3,4
6,11,3,5
6,11,3,6
6,12,22,3
6,12,22,4
6,12,22,5
6,12,22,6
6,13,0,3
6,13,0,4
6,13,0,5
6,13,0,6
6,14,0,3
6,14,0,4
6,14,0,5
6,14,0,6
6,15,0,3
6,15,0,4
6,15,0,5
6,15,0,6
6,16,1,3
6,16,1,4
6,16,1,5
6,16,1,6
6,17,0,3
6,17,0,4
6,17,0,5
6,17,0,6
6,18,0,3
6,18,0,4
6,18,0,5
6,18,0,6
6,19,2,3
6,19,2,4
6,19,2,5
6,19,2,6
6,20,2,3
6,20,2,4
6,20,2,5
6,20,2,6
6,21,8,3
6,21,8,4
6,21,8,5
6,21,8,6
6,22,1,3
6,22,1,4
6,22,1,5
6,22,1,6
6,23,0,3
6,23,0,4
6,23,0,5
6,23,0,6
6,24,1,3
6,24,1,4
6,24,1,5
6,24,1,6
6,25,0,3
6,25,0,4
6,25,0,5
6,25,0,6
6,26,0,3
6,26,0,4
6,26,0,5
6,26,0,6
6,27,8,3
6,27,8,4
6,27,8,5
6,27,8,6
6,28,0,3
6,28,0,4
6,28,0,5
6,28,0,6
6,29,21,3
6,29,21,4
6,29,21,5
6,29,21,6
6,30,34,3
6,30,34,4
6,30,34,6
6,31,17,3
6,31,17,4
6,31,17,5
6,31,17,6
6,32,6,3
6,32,6,4
6,32,6,5
6,32,6,6
6,33,0,3
6,33,0,4
6,33,0,5
6,33,0,6
6,34,0,3
6,34,0,4
6,34,0,5
6,34,0,6
6,35,0,3
6,35,0,4
6,35,0,5
6,35,0,6
6,36,0,3
6,36,0,4
6,36,0,5
6,36,0,6
6,37,3,3
6,37,3,4
6,37,3,5
6,37,3,6
6,38,0,3
6,38,0,4
6,38,0,5
6,38,0,6
6,39,0,3
6,39,0,4
6,39,0,5
6,39,0,6
6,40,0,3
6,40,0,4
6,40,0,5
6,40,0,6
6,41,0,3
