subject,index,n_since_last_click,channel
13,1,0,22
13,1,0,54
13,2,0,22
13,2,0,54
13,4,3,22
13,4,3,54
13,5,0,22
13,5,0,54
13,6,8,22
13,6,8,54
13,7,8,22
13,7,8,54
13,8,0,22
13,8,0,54
13,9,0,22
13,9,0,54
13,10,8,22
13,10,8,54
13,11,5,22
13,11,5,54
13,12,0,22
13,12,0,54
13,13,0,22
13,13,0,54
13,14,0,22
13,14,0,54
13,15,6,22
13,15,6,54
13,16,0,54
13,17,0,22
13,17,0,54
13,18,10,22
13,18,10,54
13,19,0,22
13,20,7,22
13,20,7,54
13,21,15,22
13,21,15,54
13,22,3,22
13,22,3,54
13,23,18,22
13,24,0,22
13,24,0,54
13,25,10,22
13,26,0,22
13,26,0,54
13,27,8,22
13,27,8,54
13,28,14,22
13,28,14,54
13,29,4,22
13,29,4,54
13,30,35,22
13,30,35,54
13,31,11,22
13,31,11,54
13,32,32,22
13,32,32,54
13,33,13,22
13,33,13,54
13,34,8,22
13,34,8,54
13,35,3,22
13,35,3,54
13,36,16,22
13,36,16,54
13,37,5,22
13,37,5,54
13,38,0,22
13,38,0,54
13,39,0,22
13,39,0,54
13,40,0,22
13,40,0,54
13,41,0,54
13,42,5,22
13,42,5,54
13,43,6,22
13,43,6,54
13,44,0,22
13,44,0,54
13,45,14,22
13,45,14,54
13,46,14,22
13,46,14,54
13,47,0,22
13,47,0,54
13,48,0,22
13,48,0,54
13,49,10,54
13,50,8,22
13,50,8,54
13,51,6,54
13,52,11,22
13,52,11,54
13,53,6,22
13,53,6,54
13,54,0,22
13,54,0,54
13,55,0,22
13,55,0,54
13,56,14,22
13,56,14,54
13,57,0,22
13,57,0,54
13,58,14,22
13,58,14,54
13,59,19,22
13,59,19,54
13,60,38,54
13,61,0,22
13,61,0,54
13,62,15,22
13,62,15,54
13,63,11,22
13,63,11,54
13,64,12,22
13,64,12,54
13,65,10,22
13,65,10,54
13,66,0,22
13,66,0,54
13,67,0,22
13,67,0,54
13,68,14,22
13,68,14,54
13,69,14,54
13,70,32,22
13,70,32,54
13,71,10,22
13,71,10,54
13,72,8,22
13,72,8,54
13,73,15,22
13,73,15,54
13,74,57,22
13,74,57,54
13,75,21,22
13,76,8,22
13,76,8,54
13,77,3,54
