subject,index,n_since_last_click,channel
8,1,0,26
8,2,0,26
8,3,4,26
8,4,2,26
8,5,0,26
8,6,3,26
8,7,0,26
8,8,0,26
8,9,0,26
8,10,0,26
8,11,0,26
8,12,0,26
8,13,0,26
8,14,0,26
8,15,1,26
8,16,0,26
8,17,0,26
8,18,1,26
8,19,20,26
8,20,1,26
8,21,6,26
8,22,1,26
8,23,9,26
8,24,1,26
8,25,0,26
8,26,0,26
8,27,0,26
8,28,0,26
8,29,0,26
8,30,0,26
8,31,0,26
8,32,2,26
8,33,14,26
8,34,2,26
8,35,0,26
8,36,18,26
8,37,1,26
8,38,0,26
8,39,0,26
8,40,1,26
8,41,0,26
8,42,0,26
8,43,2,26
8,44,0,26
8,45,1,26
8,46,0,26
8,47,27,26
8,48,1,26
8,49,2,26
8,50,47,26
8,51,8,26
8,52,1,26
8,53,2,26
8,54,0,26
8,55,13,26
8,56,38,26
8,57,0,26
8,58,0,26
8,59,0,26
8,60,4,26
8,61,0,26
8,62,0,26
8,63,8,26
8,64,2,26
8,65,2,26
8,66,2,26
8,67,2,26
8,68,17,26
8,69,0,26
8,70,0,26
8,71,15,26
8,72,0,26
8,73,1,26
8,74,2,26
8,75,2,26
8,76,2,26
8,77,2,26
8,78,0,26
8,79,0,26
8,80,1,26
8,81,0,26
8,82,1,26
8,83,0,26
8,84,0,26
8,85,1,26
8,86,17,26
8,87,1,26
8,88,2,26
8,89,2,26
8,90,2,26
8,91,2,26
8,92,30,26
8,93,1,26
8,94,2,26
8,95,1,26
8,96,21,26
8,97,61,26
8,98,2,26
8,99,2,26
8,100,76,26
8,101,2,26
8,102,2,26
8,103,2,26
8,104,2,26
8,105,1,26
8,106,1,26
8,107,1,26
8,108,1,26
8,109,2,26
8,110,33,26
8,111,27,26
8,112,19,26
8,113,1,26
8,114,0,26
8,115,0,26
8,116,0,26
8,117,0,26
8,118,2,26
8,119,0,26
8,120,2,26
8,121,0,26
8,122,0,26
8,123,1,26
8,124,2,26
8,125,1,26
8,126,115,26
8,127,2,26
8,128,42,26
8,129,88,26
8,130,16,26
8,131,30,26
8,132,123,26
8,133,1,26
8,134,1,26
8,135,4,26
8,136,0,26
8,137,0,26
8,138,0,26
8,139,0,26
8,140,0,26
8,141,0,26
8,142,6,26
8,143,0,26
8,144,15,26
8,145,2,26
8,146,15,26
8,147,0,26
8,148,0,26
8,149,18,26
8,150,0,26
8,151,0,26
8,152,0,26
8,153,0,26
8,154,0,26
8,155,20,26
8,156,1,26
8,157,13,26
8,158,0,26
8,159,1,26
8,160,0,26
8,161,0,26
8,162,1,26
8,163,2,26
8,164,2,26
8,165,2,26
8,166,2,26
8,167,0,26
8,168,0,26
8,169,2,26
8,170,24,26
8,171,0,26
8,172,1,26
8,173,2,26
8,174,2,26
8,175,52,26
8,176,1,26
8,177,49,26
8,179,1,26
8,180,26,26
8,181,1,26
8,182,1,26
8,183,25,26
8,184,1,26
8,185,2,26
8,186,0,26
8,187,18,26
8,188,0,26
8,189,0,26
8,190,1,26
8,191,2,26
8,192,29,26
8,193,0,26
8,194,2,26
8,195,0,26
8,196,2,26
8,197,2,26
8,198,0,26
8,199,0,26
8,200,2,26
8,201,0,26
8,202,0,26
8,203,0,26
8,204,0,26
8,205,0,26
8,206,0,26
8,207,2,26
8,208,54,26
8,209,0,26
8,210,0,26
8,211,0,26
8,212,0,26
