subject,index,n_since_last_click,channel
9,1,0,2
9,1,0,3
9,1,0,4
9,2,2,2
9,2,2,3
9,2,2,4
9,3,0,2
9,3,0,3
9,3,0,4
9,4,1,2
9,4,1,3
9,4,1,4
9,5,2,2
9,5,2,3
9,5,2,4
9,6,1,2
9,6,1,3
9,6,1,4
9,7,0,2
9,7,0,3
9,7,0,4
9,8,2,2
9,8,2,3
9,8,2,4
9,9,14,2
9,9,14,3
9,9,14,4
9,10,1,2
9,10,1,3
9,10,1,4
9,11,1,2
9,11,1,3
9,11,1,4
9,12,1,2
9,12,1,3
9,12,1,4
9,13,1,2
9,13,1,3
9,13,1,4
9,14,2,2
9,14,2,3
9,14,2,4
9,15,15,2
9,15,15,3
9,15,15,4
9,16,8,2
9,16,8,3
9,16,8,4
9,17,1,2
9,17,1,3
9,17,1,4
9,18,4,2
9,18,4,3
9,18,4,4
9,19,1,2
9,19,1,3
9,19,1,4
9,20,0,2
9,20,0,3
9,20,0,4
9,21,0,2
9,21,0,3
9,21,0,4
9,22,0,2
9,22,0,3
9,22,0,4
9,23,0,2
9,23,0,3
9,23,0,4
9,24,0,2
9,24,0,3
9,24,0,4
9,26,0,2
9,26,0,3
9,26,0,4
9,27,9,2
9,27,9,3
9,27,9,4
9,28,0,2
9,28,0,3
9,28,0,4
9,29,0,2
9,29,0,3
9,29,0,4
9,30,0,2
9,30,0,3
9,30,0,4
9,31,3,2
9,31,3,3
9,31,3,4
9,32,3,2
9,32,3,3
9,32,3,4
9,33,0,2
9,33,0,3
9,33,0,4
9,34,0,3
9,34,0,4
9,35,1,2
9,35,1,3
9,35,1,4
9,36,4,2
9,36,4,3
9,36,4,4
9,37,4,2
9,37,4,3
9,37,4,4
9,38,16,2
9,38,16,3
9,38,16,4
9,39,1,2
9,39,1,3
9,39,1,4
9,40,1,2
9,40,1,3
9,40,1,4
9,41,1,2
9,41,1,3
9,41,1,4
9,42,4,2
9,42,4,4
9,43,0,2
9,43,0,3
9,43,0,4
9,44,0,2
9,44,0,3
9,44,0,4
9,45,0,2
9,45,0,3
9,45,0,4
9,46,0,2
9,46,0,3
9,46,0,4
9,47,7,2
9,47,7,3
9,47,7,4
9,48,0,2
9,48,0,3
9,48,0,4
9,49,0,2
9,49,0,3
9,49,0,4
9,50,0,3
9,50,0,4
9,51,0,2
9,51,0,3
9,51,0,4
9,52,0,2
9,52,0,3
9,52,0,4
9,53,0,2
9,53,0,3
9,53,0,4
9,54,9,2
9,54,9,3
9,54,9,4
9,55,14,4
9,56,8,2
9,56,8,3
9,56,8,4
9,57,26,2
9,57,26,3
9,57,26,4
9,58,26,2
9,58,26,3
9,58,26,4
9,59,20,2
9,59,20,3
9,59,20,4
9,60,29,3
9,60,29,4
9,61,7,4
9,62,10,2
9,62,10,3
9,62,10,4
9,63,3,2
9,63,3,3
9,63,3,4
9,64,9,2
9,64,9,3
9,64,9,4
9,65,3,2
9,65,3,3
9,65,3,4
9,66,15,3
9,66,15,4
9,67,9,2
9,67,9,3
9,67,9,4
9,68,20,2
9,68,20,3
9,68,20,4
9,69,29,2
9,69,29,3
9,69,29,4
9,70,29,2
9,70,29,3
9,70,29,4
9,71,22,2
9,71,22,4
9,72,10,2
9,72,10,3
9,72,10,4
9,73,0,2
9,73,0,3
9,73,0,4
9,74,0,2
9,74,0,3
9,74,0,4
9,75,3,2
9,75,3,3
9,75,3,4
9,76,20,2
9,76,20,3
9,76,20,4
9,77,5,2
9,77,5,3
9,77,5,4
9,78,23,2
9,78,23,4
9,79,52,2
9,79,52,3
9,79,52,4
9,80,3,2
9,80,3,3
9,80,3,4
9,81,52,2
9,81,52,3
9,81,52,4
9,82,16,2
9,82,16,3
9,82,16,4
9,83,44,2
9,83,44,3
9,83,44,4
9,84,30,2
9,84,30,3
9,84,30,4
9,85,3,2
9,85,3,3
9,85,3,4
9,86,14,2
9,86,14,3
9,86,14,4
9,87,4,2
9,87,4,3
9,87,4,4
9,88,24,2
9,88,24,3
9,88,24,4
9,89,6,2
9,89,6,3
9,89,6,4
9,90,4,2
9,90,4,3
9,90,4,4
9,91,1,2
9,91,1,3
9,91,1,4
9,92,2,2
9,92,2,3
9,92,2,4
9,93,3,2
9,93,3,3
9,93,3,4
9,94,0,2
9,94,0,3
9,94,0,4
9,95,0,2
9,95,0,3
9,95,0,4
9,96,0,2
9,96,0,3
9,96,0,4
9,97,0,2
9,97,0,3
9,97,0,4
9,98,6,2
9,98,6,3
9,98,6,4
9,99,10,2
9,99,10,3
9,99,10,4
9,100,0,2
9,100,0,3
9,100,0,4
9,101,0,3
9,101,0,4
9,102,0,2
9,102,0,3
9,102,0,4
9,103,0,2
9,103,0,3
9,103,0,4
9,104,0,2
9,104,0,3
9,104,0,4
9,105,0,2
9,105,0,3
9,105,0,4
9,106,20,2
9,106,20,3
9,106,20,4
9,107,23,2
9,107,23,3
9,107,23,4
9,108,23,2
9,108,23,3
9,108,23,4
9,109,0,2
9,109,0,3
9,109,0,4
9,110,5,2
9,110,5,3
9,110,5,4
9,111,0,2
9,111,0,4
9,112,0,2
9,112,0,3
9,112,0,4
9,113,21,2
9,113,21,3
9,113,21,4
9,114,0,2
9,114,0,4
9,115,0,2
9,115,0,3
9,115,0,4
9,116,33,2
9,116,33,3
9,116,33,4
9,117,45,2
9,117,45,3
9,117,45,4
9,118,0,2
9,118,0,3
9,118,0,4
9,119,21,2
9,120,24,2
9,120,24,3
9,120,24,4
9,121,0,2
9,121,0,3
9,121,0,4
9,122,4,2
9,122,4,3
9,122,4,4
9,123,38,2
9,123,38,3
9,123,38,4
9,124,20,2
9,124,20,4
9,125,7,2
9,125,7,3
9,125,7,4
9,126,27,3
9,126,27,4
9,127,9,2
9,127,9,3
9,127,9,4
9,128,12,2
9,128,12,3
9,128,12,4
9,129,7,2
9,129,7,3
9,129,7,4
9,130,28,2
9,130,28,3
9,130,28,4
9,131,31,2
9,131,31,3
9,131,31,4
9,132,5,2
9,132,5,3
9,132,5,4
9,133,18,2
9,133,18,3
9,133,18,4
9,134,5,2
9,134,5,3
9,134,5,4
9,135,3,3
9,135,3,4
9,136,8,2
9,136,8,3
9,136,8,4
9,137,36,2
9,137,36,3
9,137,36,4
9,138,8,2
9,138,8,3
9,138,8,4
9,139,29,2
9,139,29,3
9,139,29,4
9,140,6,2
9,140,6,3
9,140,6,4
9,141,41,2
9,141,41,3
9,141,41,4
9,142,9,2
9,142,9,3
9,142,9,4
9,143,8,2
9,143,8,3
9,143,8,4
9,144,0,2
9,144,0,3
9,144,0,4
9,145,6,2
9,145,6,3
9,145,6,4
9,146,70,2
9,146,70,3
9,146,70,4
9,147,9,2
9,147,9,3
9,147,9,4
9,148,14,2
9,148,14,3
9,148,14,4
9,149,6,2
9,149,6,3
9,149,6,4
9,150,14,2
9,150,14,3
9,150,14,4
9,151,1,2
9,151,1,3
9,151,1,4
9,152,4,2
9,152,4,3
9,152,4,4
9,153,64,4
9,154,0,2
9,154,0,3
9,154,0,4
9,155,2,2
9,155,2,3
9,155,2,4
9,156,0,2
9,156,0,3
9,156,0,4
9,157,0,2
9,157,0,3
9,157,0,4
9,158,0,2
9,158,0,3
9,158,0,4
9,159,0,2
9,159,0,3
9,159,0,4
9,160,0,2
9,160,0,3
9,161,0,2
9,161,0,3
9,161,0,4
9,162,14,2
9,162,14,3
9,162,14,4
9,163,0,2
9,163,0,3
9,163,0,4
9,164,6,2
9,164,6,3
9,164,6,4
9,165,7,2
9,165,7,3
9,165,7,4
9,166,0,2
9,166,0,3
9,166,0,4
9,167,0,2
9,167,0,3
9,167,0,4
9,168,0,2
9,168,0,3
9,168,0,4
9,169,0,2
9,169,0,3
9,169,0,4
9,170,26,2
9,170,26,3
9,170,26,4
9,171,10,2
9,171,10,3
9,171,10,4
9,172,0,3
9,172,0,4
9,173,3,2
9,173,3,3
9,173,3,4
9,174,0,2
9,174,0,3
9,174,0,4
9,175,25,2
9,175,25,3
9,175,25,4
9,176,22,2
9,176,22,3
9,176,22,4
9,177,12,2
9,177,12,3
9,177,12,4
9,178,22,2
9,178,22,3
9,178,22,4
9,179,2,2
9,179,2,3
9,179,2,4
9,180,9,3
9,180,9,4
9,181,26,2
9,181,26,3
9,181,26,4
9,182,33,2
9,182,33,3
9,182,33,4
9,183,14,2
9,183,14,3
9,183,14,4
9,184,30,2
9,184,30,3
9,184,30,4
9,185,0,2
9,185,0,3
9,185,0,4
9,186,0,2
9,186,0,3
9,186,0,4
9,187,0,2
9,187,0,3
9,187,0,4
9,188,37,2
9,188,37,3
9,188,37,4
9,189,52,2
9,189,52,4
9,190,21,2
9,190,21,3
9,190,21,4
9,191,27,2
9,191,27,3
9,191,27,4
9,192,23,2
9,192,23,3
9,192,23,4
9,193,67,2
9,193,67,3
9,193,67,4
9,194,39,2
9,194,39,4
9,195,25,2
9,195,25,3
9,195,25,4
9,196,10,2
9,196,10,3
9,197,15,2
9,197,15,3
9,197,15,4
9,198,8,2
9,198,8,3
9,198,8,4
9,199,18,2
9,199,18,3
9,199,18,4
9,200,56,2
9,200,56,3
9,200,56,4
9,201,16,2
9,201,16,3
9,201,16,4
9,202,31,2
9,202,31,3
9,202,31,4
9,203,1,2
9,203,1,3
9,203,1,4
9,204,13,2
9,204,13,3
9,204,13,4
9,205,20,2
9,205,20,3
9,206,20,2
9,206,20,3
9,206,20,4
9,207,16,2
9,207,16,3
9,207,16,4
9,208,0,2
9,208,0,3
9,208,0,4
9,209,10,2
9,209,10,3
9,210,62,2
9,210,62,3
9,210,62,4
9,211,87,2
9,211,87,3
9,211,87,4
9,212,1,4
9,213,0,2
9,213,0,3
9,213,0,4
9,214,3,2
9,214,3,3
9,214,3,4
9,215,0,2
9,215,0,3
9,215,0,4
9,216,13,2
9,216,13,3
9,216,13,4
9,218,9,2
9,218,9,3
9,218,9,4
9,219,22,2
9,219,22,3
9,219,22,4
9,220,26,2
9,220,26,3
9,221,12,2
9,221,12,3
9,221,12,4
9,222,32,2
9,222,32,3
9,223,36,2
9,223,36,3
9,223,36,4
9,224,30,2
9,224,30,3
9,224,30,4
9,226,28,2
9,226,28,3
9,227,0,2
9,227,0,3
9,227,0,4
9,228,0,3
9,228,0,4
9,229,84,2
9,229,84,3
9,229,84,4
9,230,25,2
9,230,25,3
9,230,25,4
9,231,18,2
9,231,18,3
9,231,18,4
9,232,36,2
9,232,36,3
9,232,36,4
9,233,44,3
9,234,21,3
9,235,25,2
9,235,25,3
9,235,25,4
9,236,23,2
9,236,23,3
9,236,23,4
9,237,35,2
9,237,35,3
9,237,35,4
9,238,5,2
9,238,5,3
9,238,5,4
9,239,41,2
9,239,41,3
9,240,15,2
9,240,15,3
9,240,15,4
9,241,18,2
9,241,18,3
9,241,18,4
9,242,46,2
9,242,46,3
9,242,46,4
9,243,32,2
9,243,32,3
9,244,45,2
9,244,45,3
9,244,45,4
9,245,21,2
9,245,21,3
9,245,21,4
9,246,20,2
9,246,20,3
9,246,20,4
9,247,18,2
9,247,18,3
9,248,10,2
9,248,10,3
9,248,10,4
9,249,3,2
9,249,3,3
9,249,3,4
9,250,0,2
9,250,0,3
9,250,0,4
9,251,15,2
9,251,15,4
9,252,104,2
9,252,104,3
9,252,104,4
9,253,27,2
9,253,27,3
9,253,27,4
9,254,28,2
9,254,28,3
9,254,28,4
9,255,36,2
9,255,36,3
9,255,36,4
9,256,19,2
9,256,19,3
9,256,19,4
9,257,23,2
9,257,23,3
9,257,23,4
9,258,27,3
9,258,27,4
9,259,51,2
9,259,51,3
9,259,51,4
9,260,1,2
9,260,1,3
9,260,1,4
9,261,21,2
9,261,21,3
9,261,21,4
9,262,21,2
9,262,21,3
9,262,21,4
9,263,0,2
9,263,0,3
9,263,0,4
9,264,6,2
9,264,6,3
9,265,17,2
9,265,17,3
9,265,17,4
9,266,21,3
9,267,34,2
9,267,34,3
9,268,3,2
9,268,3,3
9,268,3,4
9,269,34,2
9,269,34,3
9,269,34,4
9,270,11,2
9,270,11,3
9,270,11,4
9,271,27,2
9,271,27,3
9,271,27,4
9,272,26,2
9,272,26,3
9,272,26,4
9,273,233,2
9,273,233,3
9,273,233,4
9,274,67,2
9,274,67,3
9,275,40,2
9,275,40,4
9,276,4,2
9,276,4,3
9,276,4,4
9,277,5,2
9,277,5,3
9,277,5,4
9,278,152,2
9,278,152,3
9,278,152,4
9,279,20,2
9,279,20,3
9,279,20,4
9,280,3,2
9,280,3,3
9,280,3,4
9,281,225,2
9,281,225,3
9,281,225,4
9,282,105,2
9,282,105,3
9,282,105,4
9,283,106,2
9,283,106,3
9,283,106,4
9,284,1,2
9,284,1,3
9,284,1,4
9,286,7,2
9,286,7,3
9,287,217,2
9,287,217,3
9,287,217,4
9,288,6,2
9,288,6,3
9,288,6,4
9,289,16,2
9,289,16,3
9,289,16,4
9,290,0,3
9,290,0,4
9,291,0,2
9,291,0,3
9,291,0,4
9,292,4,2
9,292,4,3
9,292,4,4
9,293,0,2
9,293,0,3
9,293,0,4
9,294,0,2
9,294,0,3
9,294,0,4
9,295,0,2
9,295,0,3
9,296,0,2
9,296,0,3
9,296,0,4
9,297,0,2
9,297,0,3
9,298,13,3
9,298,13,4
9,299,17,2
9,299,17,3
9,299,17,4
9,300,0,2
9,300,0,3
9,300,0,4
9,301,8,2
9,301,8,3
9,301,8,4
9,302,16,2
9,302,16,3
9,302,16,4
9,303,0,2
9,303,0,3
9,303,0,4
9,304,0,2
9,304,0,3
9,304,0,4
9,305,24,2
9,305,24,3
9,305,24,4
9,306,0,2
9,306,0,3
9,306,0,4
9,307,24,2
9,307,24,3
9,307,24,4
9,308,0,4
9,309,0,2
9,309,0,3
9,309,0,4
9,310,18,2
9,310,18,3
9,310,18,4
9,311,31,2
9,311,31,3
9,311,31,4
9,312,5,2
9,312,5,3
9,312,5,4
9,313,37,2
9,313,37,3
9,313,37,4
9,314,3,2
9,314,3,3
9,314,3,4
9,315,32,2
9,315,32,3
9,315,32,4
9,316,16,2
9,316,16,3
9,316,16,4
9,317,0,2
9,317,0,3
9,317,0,4
9,318,0,2
9,318,0,3
9,318,0,4
9,319,0,2
9,319,0,3
9,319,0,4
9,320,0,2
9,320,0,3
9,320,0,4
9,321,0,2
9,321,0,3
9,322,0,2
9,322,0,3
9,323,1,2
9,323,1,3
9,323,1,4
9,324,11,2
9,324,11,3
9,324,11,4
9,325,14,2
9,325,14,3
9,325,14,4
9,326,3,2
9,326,3,3
9,326,3,4
9,327,3,2
9,327,3,3
9,327,3,4
9,328,13,2
9,328,13,3
9,328,13,4
9,329,0,2
9,329,0,3
9,329,0,4
9,330,0,2
9,330,0,3
9,331,4,2
9,331,4,3
9,331,4,4
9,332,0,2
9,332,0,3
9,332,0,4
9,333,14,2
9,333,14,3
9,334,24,2
9,334,24,3
9,334,24,4
9,335,28,2
9,335,28,3
9,335,28,4
9,336,2,2
9,336,2,3
9,336,2,4
9,337,0,2
9,337,0,3
9,337,0,4
9,338,17,2
9,338,17,3
9,339,0,2
9,339,0,3
9,339,0,4
9,340,41,2
9,340,41,3
9,340,41,4
9,341,0,2
9,341,0,3
9,341,0,4
9,342,0,2
9,342,0,3
9,342,0,4
9,343,10,2
9,343,10,3
9,343,10,4
9,344,0,2
9,344,0,3
9,344,0,4
9,345,15,2
9,345,15,3
9,345,15,4
9,346,42,2
9,346,42,3
9,346,42,4
9,347,17,2
9,347,17,3
9,347,17,4
9,348,11,2
9,348,11,3
9,348,11,4
9,349,3,2
9,349,3,3
9,349,3,4
9,350,43,2
9,350,43,3
9,350,43,4
9,351,24,2
9,351,24,3
9,352,0,2
9,352,0,3
9,352,0,4
9,353,6,2
9,353,6,3
9,353,6,4
9,354,34,2
9,354,34,3
9,354,34,4
9,355,16,2
9,355,16,3
9,355,16,4
9,356,8,2
9,356,8,3
9,356,8,4
9,357,4,2
9,357,4,3
9,357,4,4
9,358,1,2
9,358,1,3
9,358,1,4
9,359,36,2
9,359,36,3
9,359,36,4
9,360,9,2
9,360,9,3
9,360,9,4
9,361,8,2
9,361,8,3
9,361,8,4
9,362,4,2
9,362,4,3
9,362,4,4
9,363,14,2
9,363,14,3
9,363,14,4
9,364,31,2
9,364,31,3
9,364,31,4
9,365,6,2
9,365,6,3
9,365,6,4
