subject,index,n_since_last_click,channel
19,1,0,14
19,1,0,15
19,1,0,66
19,1,0,67
19,2,0,14
19,2,0,15
19,2,0,66
19,2,0,67
19,3,4,14
19,3,4,15
19,3,4,66
19,3,4,67
19,4,0,15
19,4,0,67
19,5,0,14
19,5,0,15
19,5,0,66
19,5,0,67
19,6,0,14
19,6,0,15
19,6,0,66
19,6,0,67
19,7,0,14
19,7,0,15
19,7,0,66
19,7,0,67
19,8,0,14
19,8,0,15
19,8,0,66
19,8,0,67
19,9,0,14
19,9,0,15
19,9,0,66
19,9,0,67
19,10,0,14
19,10,0,15
19,10,0,66
19,10,0,67
19,11,0,14
19,11,0,15
19,11,0,66
19,11,0,67
19,12,6,14
19,12,6,15
19,12,6,67
19,13,6,14
19,13,6,15
19,13,6,66
19,13,6,67
19,14,6,14
19,14,6,15
19,14,6,66
19,14,6,67
19,15,0,14
19,15,0,15
19,15,0,66
19,15,0,67
19,16,0,14
19,16,0,15
19,16,0,66
19,16,0,67
19,17,2,14
19,17,2,15
19,17,2,66
19,17,2,67
19,18,17,14
19,18,17,15
19,18,17,66
19,18,17,67
19,19,8,14
19,19,8,15
19,19,8,66
19,19,8,67
19,20,0,14
19,20,0,15
19,20,0,66
19,20,0,67
19,21,2,14
19,21,2,15
19,21,2,66
19,21,2,67
19,22,5,14
19,22,5,15
19,22,5,66
19,22,5,67
19,23,11,14
19,23,11,67
19,24,6,14
19,24,6,15
19,24,6,66
19,24,6,67
19,25,4,14
19,25,4,15
19,25,4,66
19,25,4,67
19,26,5,14
19,26,5,66
19,26,5,67
19,27,23,14
19,27,23,15
19,27,23,66
19,27,23,67
19,28,0,14
19,28,0,15
19,28,0,66
19,28,0,67
19,29,0,14
19,29,0,15
19,29,0,66
19,29,0,67
19,30,0,14
19,30,0,15
19,30,0,66
19,30,0,67
19,31,1,14
19,31,1,15
19,31,1,66
19,31,1,67
19,32,0,14
19,32,0,15
19,32,0,67
19,33,0,14
19,33,0,15
19,33,0,66
19,34,4,14
19,34,4,15
19,34,4,66
19,34,4,67
19,35,0,14
19,35,0,15
19,35,0,66
19,35,0,67
19,36,0,14
19,36,0,15
19,36,0,66
19,36,0,67
19,37,8,14
19,37,8,15
19,37,8,66
19,38,0,14
19,38,0,15
19,38,0,66
19,38,0,67
19,39,1,14
19,39,1,15
19,39,1,66
19,39,1,67
19,40,0,14
19,40,0,15
19,40,0,66
19,40,0,67
19,41,0,14
19,41,0,15
19,41,0,66
19,41,0,67
19,42,0,14
19,42,0,15
19,42,0,66
19,42,0,67
19,43,5,14
19,43,5,15
19,43,5,66
19,43,5,67
19,44,0,14
19,44,0,15
19,44,0,66
19,44,0,67
19,45,4,14
19,45,4,15
19,45,4,66
19,45,4,67
19,46,17,14
19,46,17,15
19,46,17,66
19,46,17,67
19,47,12,14
19,47,12,15
19,47,12,66
19,47,12,67
19,48,1,14
19,48,1,15
19,48,1,66
19,48,1,67
19,49,10,14
19,49,10,66
19,49,10,67
19,50,0,14
19,50,0,15
19,50,0,66
19,50,0,67
19,51,22,14
19,51,22,15
19,52,48,14
19,52,48,15
19,52,48,66
19,52,48,67
19,53,0,14
19,53,0,15
19,53,0,67
19,54,0,14
19,54,0,15
19,54,0,66
19,54,0,67
19,55,0,14
19,55,0,15
19,55,0,66
19,55,0,67
19,56,0,14
19,56,0,15
19,56,0,66
19,56,0,67
19,57,0,14
19,57,0,15
19,57,0,66
19,57,0,67
19,58,0,14
19,58,0,15
19,58,0,67
19,59,0,14
19,59,0,15
19,59,0,66
19,59,0,67
19,60,0,15
19,60,0,67
19,61,0,14
19,61,0,15
19,61,0,66
19,61,0,67
19,62,10,14
19,62,10,15
19,62,10,66
19,62,10,67
19,63,0,14
19,63,0,15
19,63,0,66
19,63,0,67
19,64,0,15
19,64,0,66
19,64,0,67
19,65,5,14
19,65,5,15
19,65,5,66
19,65,5,67
19,66,4,14
19,66,4,15
19,66,4,66
19,66,4,67
19,67,7,14
19,67,7,15
19,67,7,66
19,67,7,67
19,68,0,14
19,68,0,15
19,68,0,66
19,68,0,67
19,69,0,14
19,69,0,15
19,69,0,66
19,69,0,67
19,70,0,14
19,70,0,15
19,70,0,66
19,70,0,67
19,71,32,14
19,71,32,15
19,71,32,66
19,71,32,67
19,72,14,14
19,72,14,15
19,72,14,66
19,72,14,67
19,73,10,14
19,73,10,15
19,73,10,66
19,73,10,67
19,74,28,14
19,74,28,15
19,74,28,66
19,74,28,67
19,75,24,14
19,75,24,15
19,75,24,66
19,75,24,67
19,76,0,14
19,76,0,15
19,76,0,66
19,76,0,67
19,77,3,14
19,77,3,15
19,77,3,66
19,77,3,67
19,78,0,66
19,78,0,67
19,79,2,14
19,79,2,15
19,79,2,66
19,79,2,67
19,80,26,15
19,80,26,66
19,80,26,67
19,81,5,14
19,81,5,15
19,81,5,66
19,81,5,67
19,82,24,66
19,82,24,67
19,83,0,14
19,83,0,15
19,83,0,66
19,83,0,67
19,84,51,14
19,84,51,15
19,84,51,66
19,84,51,67
19,85,2,14
19,85,2,15
19,85,2,66
19,85,2,67
19,86,6,14
19,86,6,15
19,87,1,14
19,87,1,66
19,87,1,67
19,88,0,14
19,88,0,15
19,88,0,66
19,88,0,67
19,89,41,14
19,89,41,15
19,89,41,66
19,89,41,67
19,90,21,14
19,90,21,15
19,90,21,66
19,90,21,67
19,91,4,14
19,91,4,15
19,91,4,66
19,91,4,67
19,92,49,14
19,92,49,15
19,92,49,66
19,92,49,67
19,93,21,14
19,93,21,15
19,93,21,66
19,94,24,14
19,94,24,15
