subject,index,n_since_last_click,channel
14,1,0,50
14,2,0,50
14,3,0,50
14,4,0,50
14,5,0,50
14,6,0,50
14,7,6,50
14,8,10,50
14,9,0,50
14,10,5,50
14,11,0,50
14,12,0,50
14,13,0,50
14,14,0,50
14,15,1,50
14,16,0,50
14,17,14,50
14,18,8,50
14,19,5,50
14,20,3,50
14,21,0,50
14,22,20,50
14,23,0,50
14,24,0,50
14,25,0,50
14,28,43,50
14,29,0,50
14,30,9,50
14,31,0,50
14,32,12,50
14,33,0,50
14,34,0,50
14,35,0,50
14,36,14,50
14,37,53,50
14,38,0,50
14,39,6,50
14,40,0,50
14,41,0,50
14,42,80,50
14,43,0,50
14,44,0,50
14,45,0,50
14,46,6,50
14,47,3,50
14,48,0,50
14,49,16,50
14,50,27,50
14,51,31,50
14,52,19,50
14,53,1,50
14,54,11,50
14,55,1,50
14,56,42,50
14,57,31,50
14,58,12,50
14,59,1,50
14,60,13,50
14,61,10,50
14,62,16,50
14,63,1,50
14,64,13,50
14,65,119,50
14,66,105,50
14,67,0,50
14,68,0,50
14,69,0,50
14,70,0,50
14,74,0,50
14,75,0,50
14,76,0,50
14,77,0,50
14,78,16,50
14,80,0,50
14,81,0,50
14,83,0,50
14,85,0,50
14,86,1,50
14,87,0,50
14,88,0,50
14,89,41,50
14,90,44,50
14,92,0,50
14,93,16,50
14,94,0,50
14,95,0,50
14,96,1,50
14,97,0,50
14,98,1,50
14,99,0,50
14,100,2,50
14,101,16,50
14,102,25,50
14,103,51,50
14,104,24,50
14,105,1,50
14,106,24,50
14,108,8,50
14,109,12,50
14,110,15,50
14,111,0,50
14,112,5,50
14,114,0,50
14,115,0,50
14,116,20,50
14,117,35,50
14,118,4,50
14,119,35,50
14,120,18,50
14,121,24,50
14,122,1,50
14,124,0,50
14,125,0,50
14,126,65,50
14,128,29,50
14,129,1,50
14,130,4,50
14,131,0,50
14,132,0,50
14,133,3,50
14,134,3,50
14,135,0,50
14,136,8,50
14,137,4,50
14,138,0,50
14,139,0,50
14,140,0,50
14,142,0,50
14,143,0,50
14,144,1,50
14,145,12,50
14,146,0,50
14,147,18,50
14,148,0,50
14,149,0,50
14,150,1,50
14,151,0,50
14,152,2,50
14,153,0,50
14,154,0,50
14,155,29,50
14,156,23,50
14,157,21,50
14,158,39,50
14,159,34,50
14,160,0,50
14,161,0,50
14,162,9,50
14,163,12,50
14,164,10,50
14,165,9,50
14,167,0,50
14,168,23,50
14,169,22,50
14,170,5,50
14,171,0,50
14,172,22,50
14,175,0,50
14,176,14,50
14,177,1,50
14,178,0,50
14,179,0,50
14,180,30,50
14,182,0,50
14,184,1,50
14,185,19,50
14,186,0,50
14,187,0,50
14,188,0,50
14,189,18,50
14,190,0,50
14,191,39,50
14,193,34,50
