subject,index,n_since_last_click,channel
5,1,0,3
5,1,0,4
5,1,0,5
5,1,0,12
5,1,0,14
5,1,0,15
5,1,0,16
5,1,0,17
5,1,0,20
5,1,0,21
5,1,0,22
5,1,0,23
5,1,0,24
5,1,0,26
5,1,0,27
5,1,0,29
5,1,0,36
5,1,0,38
5,1,0,44
5,1,0,46
5,1,0,51
5,1,0,53
5,1,0,56
5,1,0,57
5,1,0,58
5,1,0,68
5,1,0,69
5,2,0,3
5,2,0,4
5,2,0,5
5,2,0,12
5,2,0,14
5,2,0,15
5,2,0,16
5,2,0,17
5,2,0,20
5,2,0,21
5,2,0,22
5,2,0,23
5,2,0,24
5,2,0,26
5,2,0,27
5,2,0,29
5,2,0,36
5,2,0,38
5,2,0,44
5,2,0,46
5,2,0,51
5,2,0,53
5,2,0,56
5,2,0,57
5,2,0,61
5,2,0,69
5,3,4,3
5,3,4,4
5,3,4,5
5,3,4,12
5,3,4,14
5,3,4,15
5,3,4,16
5,3,4,17
5,3,4,20
5,3,4,21
5,3,4,22
5,3,4,23
5,3,4,24
5,3,4,26
5,3,4,27
5,3,4,29
5,3,4,36
5,3,4,38
5,3,4,44
5,3,4,46
5,3,4,51
5,3,4,53
5,3,4,56
5,3,4,57
5,3,4,58
5,3,4,68
5,3,4,69
5,4,4,4
5,4,4,5
5,4,4,14
5,4,4,16
5,4,4,17
5,4,4,20
5,4,4,21
5,4,4,22
5,4,4,23
5,4,4,24
5,4,4,26
5,4,4,36
5,4,4,38
5,4,4,44
5,4,4,46
5,4,4,51
5,4,4,53
5,4,4,56
5,4,4,57
5,4,4,58
5,4,4,61
5,4,4,68
5,4,4,69
5,5,0,3
5,5,0,4
5,5,0,5
5,5,0,12
5,5,0,14
5,5,0,15
5,5,0,16
5,5,0,17
5,5,0,20
5,5,0,21
5,5,0,22
5,5,0,23
5,5,0,24
5,5,0,26
5,5,0,27
5,5,0,29
5,5,0,36
5,5,0,38
5,5,0,44
5,5,0,46
5,5,0,51
5,5,0,53
5,5,0,56
5,5,0,57
5,5,0,58
5,5,0,61
5,6,7,4
5,6,7,5
5,6,7,14
5,6,7,15
5,6,7,16
5,6,7,17
5,6,7,22
