subject,index,n_since_last_click,channel
4,1,0,2
4,1,0,8
4,1,0,9
4,1,0,10
4,1,0,11
4,1,0,12
4,1,0,15
4,1,0,16
4,1,0,17
4,1,0,26
4,1,0,27
4,1,0,32
4,1,0,35
4,1,0,36
4,1,0,39
4,1,0,42
4,1,0,43
4,1,0,45
4,1,0,46
4,1,0,48
4,1,0,51
4,1,0,60
4,2,0,2
4,2,0,9
4,2,0,10
4,2,0,11
4,2,0,12
4,2,0,15
4,2,0,16
4,2,0,17
4,2,0,26
4,2,0,27
4,2,0,32
4,2,0,36
4,2,0,39
4,2,0,42
4,2,0,43
4,2,0,45
4,2,0,46
4,2,0,48
4,2,0,51
4,2,0,60
4,3,0,2
4,3,0,8
4,3,0,9
4,3,0,10
4,3,0,11
4,3,0,12
4,3,0,15
4,3,0,16
4,3,0,17
4,3,0,26
4,3,0,27
4,3,0,32
4,3,0,35
4,3,0,36
4,3,0,39
4,3,0,42
4,3,0,43
4,3,0,45
4,3,0,46
4,3,0,48
4,3,0,51
4,3,0,60
4,4,0,2
4,4,0,9
4,4,0,11
4,4,0,12
4,4,0,15
4,4,0,16
4,4,0,17
4,4,0,26
4,4,0,27
4,4,0,32
4,4,0,35
4,4,0,36
4,4,0,42
4,4,0,43
4,4,0,45
4,4,0,46
4,4,0,48
4,4,0,60
4,5,0,2
4,5,0,8
4,5,0,9
4,5,0,10
4,5,0,11
4,5,0,12
4,5,0,15
4,5,0,16
4,5,0,17
4,5,0,26
4,5,0,27
4,5,0,32
4,5,0,35
4,5,0,36
4,5,0,42
4,5,0,43
4,5,0,45
4,5,0,46
4,5,0,48
4,5,0,51
4,5,0,60
4,6,5,2
4,6,5,8
4,6,5,15
4,6,5,16
4,6,5,17
4,6,5,26
4,6,5,27
4,6,5,32
4,6,5,35
4,6,5,36
4,6,5,39
4,6,5,42
4,6,5,43
4,6,5,45
4,6,5,46
4,6,5,48
4,6,5,51
4,6,5,60
4,7,0,2
4,7,0,8
4,7,0,9
4,7,0,10
4,7,0,11
4,7,0,12
4,7,0,15
4,7,0,16
4,7,0,17
4,7,0,26
4,7,0,27
4,7,0,32
4,7,0,39
4,7,0,42
4,7,0,43
4,7,0,45
4,7,0,46
4,7,0,48
4,7,0,51
4,7,0,60
4,8,0,2
4,8,0,8
4,8,0,9
4,8,0,10
4,8,0,11
4,8,0,12
4,8,0,15
4,8,0,16
4,8,0,17
4,8,0,26
4,8,0,27
4,8,0,32
4,8,0,35
4,8,0,36
4,8,0,39
4,8,0,42
4,8,0,45
4,8,0,46
4,8,0,48
4,8,0,51
4,8,0,60
4,9,0,2
4,9,0,8
4,9,0,9
4,9,0,10
4,9,0,11
4,9,0,12
