subject,index,n_since_last_click,channel
13,1,0,2
13,1,0,8
13,1,0,12
13,1,0,13
13,1,0,16
13,1,0,17
13,1,0,22
13,1,0,24
13,1,0,26
13,1,0,28
13,1,0,29
13,1,0,30
13,1,0,35
13,1,0,38
13,1,0,39
13,1,0,45
13,1,0,51
13,1,0,54
13,1,0,65
13,1,0,69
13,1,0,70
13,1,0,73
13,2,0,2
13,2,0,8
13,2,0,12
13,2,0,13
13,2,0,16
13,2,0,17
13,2,0,19
13,2,0,22
13,2,0,24
13,2,0,26
13,2,0,28
13,2,0,29
13,2,0,30
13,2,0,38
13,2,0,39
13,2,0,45
13,2,0,50
13,2,0,51
13,2,0,54
13,2,0,69
13,2,0,70
13,2,0,73
13,4,3,2
13,4,3,8
13,4,3,12
13,4,3,13
13,4,3,16
13,4,3,17
13,4,3,19
13,4,3,22
13,4,3,24
13,4,3,26
13,4,3,28
13,4,3,29
13,4,3,30
13,4,3,35
13,4,3,38
13,4,3,39
13,4,3,45
13,4,3,50
13,4,3,51
13,4,3,54
13,4,3,65
13,4,3,69
13,4,3,70
13,4,3,73
13,5,0,2
13,5,0,12
13,5,0,13
13,5,0,16
13,5,0,17
13,5,0,19
13,5,0,22
13,5,0,24
13,5,0,26
13,5,0,28
13,5,0,29
13,5,0,30
13,5,0,35
13,5,0,38
13,5,0,39
13,5,0,45
13,5,0,50
13,5,0,51
13,5,0,54
13,5,0,65
13,5,0,69
13,5,0,73
13,6,8,2
13,6,8,8
13,6,8,12
13,6,8,13
13,6,8,16
13,6,8,17
13,6,8,19
13,6,8,22
13,6,8,24
13,6,8,26
13,6,8,28
13,6,8,29
13,6,8,30
13,6,8,38
13,6,8,39
13,6,8,45
13,6,8,50
13,6,8,51
13,6,8,54
13,6,8,69
13,6,8,70
13,6,8,73
13,7,8,2
13,7,8,8
13,7,8,12
13,7,8,13
13,7,8,16
13,7,8,17
13,7,8,19
13,7,8,22
13,7,8,26
13,7,8,28
13,7,8,29
13,7,8,30
13,7,8,35
13,7,8,38
13,7,8,39
13,7,8,51
13,7,8,54
13,7,8,65
13,7,8,69
13,7,8,70
13,7,8,73
13,8,0,2
13,8,0,8
13,8,0,12
13,8,0,13
13,8,0,16
13,8,0,17
13,8,0,19
13,8,0,22
13,8,0,24
13,8,0,26
13,8,0,28
13,8,0,29
13,8,0,30
13,8,0,35
13,8,0,38
13,8,0,39
13,8,0,50
13,8,0,51
13,8,0,54
13,8,0,65
13,8,0,69
13,8,0,70
13,8,0,73
13,9,0,2
13,9,0,8
13,9,0,16
13,9,0,17
13,9,0,22
13,9,0,24
13,9,0,29
13,9,0,30
13,9,0,35
13,9,0,38
13,9,0,39
13,9,0,45
13,9,0,50
13,9,0,51
13,9,0,54
13,9,0,65
13,9,0,69
13,9,0,70
13,9,0,73
13,10,8,2
13,10,8,8
13,10,8,12
13,10,8,13
13,10,8,16
13,10,8,17
13,10,8,19
13,10,8,22
13,10,8,24
13,10,8,26
13,10,8,28
13,10,8,29
13,10,8,30
13,10,8,35
13,10,8,38
13,10,8,39
13,10,8,45
13,10,8,50
13,10,8,51
13,10,8,54
13,10,8,65
13,10,8,69
13,10,8,70
13,10,8,73
13,11,5,2
13,11,5,8
13,11,5,12
13,11,5,13
13,11,5,16
13,11,5,19
13,11,5,22
13,11,5,24
13,11,5,26
13,11,5,28
13,11,5,29
13,11,5,30
13,11,5,35
13,11,5,38
13,11,5,39
13,11,5,45
13,11,5,50
13,11,5,51
13,11,5,54
13,11,5,65
13,11,5,69
13,11,5,70
13,11,5,73
13,12,0,2
13,12,0,8
13,12,0,12
13,12,0,13
13,12,0,16
13,12,0,17
13,12,0,19
13,12,0,22
13,12,0,24
13,12,0,26
13,12,0,28
13,12,0,29
13,12,0,30
13,12,0,35
13,12,0,38
13,12,0,39
13,12,0,45
13,12,0,50
13,12,0,51
13,12,0,54
13,12,0,65
13,12,0,69
13,12,0,70
13,12,0,73
13,13,0,2
13,13,0,8
13,13,0,12
13,13,0,16
13,13,0,17
13,13,0,19
13,13,0,22
13,13,0,24
13,13,0,26
13,13,0,28
13,13,0,29
13,13,0,30
13,13,0,35
13,13,0,38
13,13,0,39
13,13,0,45
13,13,0,50
13,13,0,51
13,13,0,54
13,13,0,65
13,13,0,69
13,13,0,70
13,13,0,73
13,14,0,2
13,14,0,8
13,14,0,12
13,14,0,13
13,14,0,16
13,14,0,17
13,14,0,19
13,14,0,22
13,14,0,26
13,14,0,28
13,14,0,29
13,14,0,30
13,14,0,35
13,14,0,38
13,14,0,39
13,14,0,45
13,14,0,50
13,14,0,51
13,14,0,54
13,14,0,65
13,14,0,69
13,14,0,70
13,15,6,2
13,15,6,8
13,15,6,12
13,15,6,16
13,15,6,17
13,15,6,19
13,15,6,22
13,15,6,24
13,15,6,26
13,15,6,28
13,15,6,29
13,15,6,30
13,15,6,35
13,15,6,38
13,15,6,39
13,15,6,45
13,15,6,50
13,15,6,51
13,15,6,54
13,15,6,65
13,15,6,69
13,15,6,70
13,15,6,73
13,16,0,2
13,16,0,8
13,16,0,12
13,16,0,13
13,16,0,17
13,16,0,19
13,16,0,26
13,16,0,28
13,16,0,29
13,16,0,30
13,16,0,35
13,16,0,38
13,16,0,39
13,16,0,45
13,16,0,50
13,16,0,51
13,16,0,54
13,16,0,65
13,16,0,69
13,16,0,70
13,16,0,73
13,17,0,12
13,17,0,13
13,17,0,22
13,17,0,24
13,17,0,26
13,17,0,28
13,17,0,29
13,17,0,30
13,17,0,35
13,17,0,38
13,17,0,39
13,17,0,50
13,17,0,51
13,17,0,54
13,17,0,65
13,17,0,69
13,17,0,70
13,17,0,73
13,18,10,2
13,18,10,13
13,18,10,16
13,18,10,22
13,18,10,24
13,18,10,26
13,18,10,28
13,18,10,29
13,18,10,35
13,18,10,38
13,18,10,39
13,18,10,45
13,18,10,51
13,18,10,54
13,18,10,65
13,18,10,69
13,18,10,70
13,18,10,73
13,19,0,2
13,19,0,12
13,19,0,13
13,19,0,16
13,19,0,17
13,19,0,19
13,19,0,22
13,19,0,24
13,19,0,26
13,19,0,28
13,19,0,29
13,19,0,30
13,19,0,35
13,19,0,38
13,19,0,39
13,19,0,45
13,19,0,50
13,19,0,51
13,19,0,69
13,19,0,70
13,19,0,73
13,20,7,2
13,20,7,8
13,20,7,12
13,20,7,13
13,20,7,16
13,20,7,17
13,20,7,19
13,20,7,22
13,20,7,24
13,20,7,28
13,20,7,30
13,20,7,35
13,20,7,38
13,20,7,39
13,20,7,45
13,20,7,50
13,20,7,51
13,20,7,54
13,20,7,65
13,20,7,69
13,20,7,70
13,20,7,73
13,21,15,2
13,21,15,8
13,21,15,12
13,21,15,13
13,21,15,16
13,21,15,17
13,21,15,19
13,21,15,22
13,21,15,24
13,21,15,26
13,21,15,28
13,21,15,29
13,21,15,30
13,21,15,35
13,21,15,38
13,21,15,39
13,21,15,45
13,21,15,50
13,21,15,51
13,21,15,54
13,21,15,65
13,21,15,69
13,21,15,70
13,21,15,73
13,22,3,2
13,22,3,8
13,22,3,12
13,22,3,13
13,22,3,16
13,22,3,17
13,22,3,19
13,22,3,22
13,22,3,24
13,22,3,26
13,22,3,28
13,22,3,29
13,22,3,30
13,22,3,35
13,22,3,38
13,22,3,39
13,22,3,45
13,22,3,50
13,22,3,51
13,22,3,54
13,22,3,65
13,22,3,69
13,22,3,70
13,22,3,73
13,23,18,2
13,23,18,8
13,23,18,12
13,23,18,13
13,23,18,17
13,23,18,19
13,23,18,22
13,23,18,24
13,23,18,26
13,23,18,28
13,23,18,30
13,23,18,35
13,23,18,45
13,23,18,50
13,23,18,51
13,23,18,65
13,23,18,69
13,23,18,70
13,23,18,73
13,24,0,2
13,24,0,12
13,24,0,13
13,24,0,16
13,24,0,17
13,24,0,19
13,24,0,22
13,24,0,24
13,24,0,26
13,24,0,28
13,24,0,29
13,24,0,35
13,24,0,38
13,24,0,39
13,24,0,45
13,24,0,50
13,24,0,51
13,24,0,54
13,24,0,65
13,24,0,69
13,24,0,70
13,24,0,73
13,25,10,2
13,25,10,8
13,25,10,12
13,25,10,13
13,25,10,16
13,25,10,17
13,25,10,19
13,25,10,22
13,25,10,24
13,25,10,26
13,25,10,35
13,25,10,38
13,25,10,45
13,25,10,50
13,25,10,51
13,25,10,65
13,25,10,69
13,25,10,70
13,25,10,73
13,26,0,8
13,26,0,12
13,26,0,13
13,26,0,16
13,26,0,17
13,26,0,19
13,26,0,22
13,26,0,24
13,26,0,26
13,26,0,28
13,26,0,29
13,26,0,30
13,26,0,35
13,26,0,38
13,26,0,39
13,26,0,45
13,26,0,50
13,26,0,51
13,26,0,54
13,26,0,65
13,26,0,69
13,26,0,70
13,26,0,73
13,27,8,2
13,27,8,8
13,27,8,12
13,27,8,16
13,27,8,17
13,27,8,19
13,27,8,22
13,27,8,24
13,27,8,26
13,27,8,28
13,27,8,29
13,27,8,30
13,27,8,35
13,27,8,38
13,27,8,39
13,27,8,45
13,27,8,50
13,27,8,51
13,27,8,54
13,27,8,65
13,27,8,69
13,27,8,70
13,27,8,73
13,28,14,2
13,28,14,8
13,28,14,12
13,28,14,13
13,28,14,16
13,28,14,19
13,28,14,22
13,28,14,24
13,28,14,26
13,28,14,28
13,28,14,29
13,28,14,30
13,28,14,38
13,28,14,39
13,28,14,45
13,28,14,54
13,28,14,65
13,28,14,69
13,28,14,70
13,28,14,73
13,29,4,2
13,29,4,8
13,29,4,12
13,29,4,13
13,29,4,16
13,29,4,17
13,29,4,19
13,29,4,22
13,29,4,24
13,29,4,26
13,29,4,28
13,29,4,29
13,29,4,35
13,29,4,38
13,29,4,39
13,29,4,45
13,29,4,50
13,29,4,51
13,29,4,54
13,29,4,65
13,29,4,69
13,29,4,70
13,29,4,73
13,30,35,2
13,30,35,8
13,30,35,12
13,30,35,13
13,30,35,16
13,30,35,17
13,30,35,19
13,30,35,22
13,30,35,24
13,30,35,26
13,30,35,28
13,30,35,29
13,30,35,35
13,30,35,38
13,30,35,39
13,30,35,45
13,30,35,50
13,30,35,51
13,30,35,54
13,30,35,65
13,30,35,69
13,30,35,70
13,30,35,73
13,31,11,2
13,31,11,8
13,31,11,12
13,31,11,13
13,31,11,19
13,31,11,22
13,31,11,24
13,31,11,26
13,31,11,28
13,31,11,29
13,31,11,30
13,31,11,35
13,31,11,38
13,31,11,39
13,31,11,45
13,31,11,51
13,31,11,54
13,31,11,65
13,31,11,69
13,31,11,70
13,31,11,73
13,32,32,2
13,32,32,8
13,32,32,12
13,32,32,13
13,32,32,16
13,32,32,17
13,32,32,19
13,32,32,22
13,32,32,24
13,32,32,26
13,32,32,28
13,32,32,29
13,32,32,30
13,32,32,35
13,32,32,38
13,32,32,39
13,32,32,45
13,32,32,50
13,32,32,51
13,32,32,54
13,32,32,65
13,32,32,69
13,32,32,70
13,32,32,73
13,33,13,2
13,33,13,8
13,33,13,12
13,33,13,13
13,33,13,16
13,33,13,17
13,33,13,19
13,33,13,22
13,33,13,24
13,33,13,26
13,33,13,28
13,33,13,29
13,33,13,30
13,33,13,35
13,33,13,38
13,33,13,39
13,33,13,45
13,33,13,50
13,33,13,51
13,33,13,54
13,33,13,65
13,33,13,69
13,33,13,70
13,33,13,73
13,34,8,2
13,34,8,8
13,34,8,12
13,34,8,13
13,34,8,16
13,34,8,17
13,34,8,19
13,34,8,22
13,34,8,24
13,34,8,26
13,34,8,28
13,34,8,29
13,34,8,35
13,34,8,38
13,34,8,39
13,34,8,45
13,34,8,50
13,34,8,51
13,34,8,54
13,34,8,65
13,34,8,69
13,34,8,70
13,34,8,73
13,35,3,2
13,35,3,8
13,35,3,12
13,35,3,13
13,35,3,16
13,35,3,17
13,35,3,19
13,35,3,22
13,35,3,24
13,35,3,26
13,35,3,28
13,35,3,29
13,35,3,30
13,35,3,35
13,35,3,38
13,35,3,45
13,35,3,50
13,35,3,51
13,35,3,54
13,35,3,65
13,35,3,69
13,35,3,70
13,35,3,73
13,36,16,2
13,36,16,8
13,36,16,12
13,36,16,13
13,36,16,16
13,36,16,17
13,36,16,19
13,36,16,22
13,36,16,24
13,36,16,28
13,36,16,29
13,36,16,30
13,36,16,35
13,36,16,38
13,36,16,39
13,36,16,45
13,36,16,50
13,36,16,54
13,36,16,65
13,36,16,69
13,36,16,70
13,36,16,73
13,37,5,2
13,37,5,8
13,37,5,12
13,37,5,13
13,37,5,16
13,37,5,17
13,37,5,19
13,37,5,22
13,37,5,24
13,37,5,26
13,37,5,28
13,37,5,29
13,37,5,35
13,37,5,38
13,37,5,39
13,37,5,45
13,37,5,50
13,37,5,51
13,37,5,54
13,37,5,65
13,37,5,69
13,37,5,70
13,37,5,73
13,38,0,2
13,38,0,8
13,38,0,12
13,38,0,13
13,38,0,16
13,38,0,17
13,38,0,19
13,38,0,22
13,38,0,24
13,38,0,26
13,38,0,28
13,38,0,29
13,38,0,30
13,38,0,35
13,38,0,38
13,38,0,39
13,38,0,45
13,38,0,50
13,38,0,51
13,38,0,54
13,38,0,65
13,38,0,69
13,38,0,70
13,38,0,73
13,39,0,2
13,39,0,8
13,39,0,12
13,39,0,13
13,39,0,16
13,39,0,17
13,39,0,19
13,39,0,22
13,39,0,24
13,39,0,26
13,39,0,28
13,39,0,29
13,39,0,30
13,39,0,35
13,39,0,38
13,39,0,39
13,39,0,45
13,39,0,50
13,39,0,51
13,39,0,54
13,39,0,65
13,39,0,69
13,39,0,70
13,39,0,73
13,40,0,2
13,40,0,8
13,40,0,12
13,40,0,13
13,40,0,16
13,40,0,17
13,40,0,22
13,40,0,24
13,40,0,26
13,40,0,28
13,40,0,29
13,40,0,30
13,40,0,35
13,40,0,38
13,40,0,39
13,40,0,45
13,40,0,50
13,40,0,51
13,40,0,54
13,40,0,65
13,40,0,69
13,40,0,70
13,40,0,73
13,41,0,2
13,41,0,8
13,41,0,12
13,41,0,13
13,41,0,16
13,41,0,17
13,41,0,19
13,41,0,24
13,41,0,26
13,41,0,28
13,41,0,29
13,41,0,30
13,41,0,35
13,41,0,38
13,41,0,39
13,41,0,45
13,41,0,50
13,41,0,51
13,41,0,54
13,41,0,65
13,41,0,69
13,41,0,70
13,41,0,73
13,42,5,2
13,42,5,8
13,42,5,12
13,42,5,13
13,42,5,16
13,42,5,19
13,42,5,22
13,42,5,24
13,42,5,26
13,42,5,28
13,42,5,29
13,42,5,30
13,42,5,35
13,42,5,38
13,42,5,39
13,42,5,45
13,42,5,51
13,42,5,54
13,42,5,65
13,42,5,69
13,42,5,70
13,42,5,73
13,43,6,2
13,43,6,8
13,43,6,12
13,43,6,13
13,43,6,16
13,43,6,17
13,43,6,19
13,43,6,22
13,43,6,26
13,43,6,28
13,43,6,29
13,43,6,30
13,43,6,38
13,43,6,39
13,43,6,45
13,43,6,50
13,43,6,51
13,43,6,54
13,43,6,65
13,43,6,69
13,43,6,70
13,43,6,73
13,44,0,2
13,44,0,8
13,44,0,12
13,44,0,13
13,44,0,16
13,44,0,17
13,44,0,19
13,44,0,22
13,44,0,26
13,44,0,28
13,44,0,29
13,44,0,35
13,44,0,38
